method,regime,num_cycles,density,samp_size,seed,d,num_nodes,ari_scc,fscore,var_precision,var_recall,var_fscore,var_shd,inter_scc_precision,inter_scc_recall,inter_scc_fscore,chosen_threshold,chosen_beta,bic_score,runtime_sec,num_sccs,max_scc_size,num_nontrivial,frac_nontrivial,has_cycles,num_parts_est
disjointcycles,hard,10,0.5,500,0,100,100,0.0,0.0,1.0,0.0,0.0,2626,1.0,0.0,0.0,,,,50.53899384406395,51,9,10,0.59,1,100
disjointcycles,hard,10,0.5,500,1,100,100,0.0,0.0,1.0,0.0,0.0,2550,1.0,0.0,0.0,,,,37.49122608103789,51,9,10,0.59,1,100
disjointcycles,hard,10,0.5,500,2,100,100,0.0,0.0,1.0,0.0,0.0,2598,1.0,0.0,0.0,,,,42.43404914904386,51,7,10,0.59,1,100
disjointcycles,hard,10,0.5,500,3,100,100,0.0,0.0,1.0,0.0,0.0,2587,1.0,0.0,0.0,,,,47.3007368829567,50,10,10,0.6,1,100
disjointcycles,hard,10,0.5,500,4,100,100,0.0,0.0,1.0,0.0,0.0,2603,1.0,0.0,0.0,,,,38.15739983203821,48,10,10,0.62,1,100
disjointcycles,hard,10,0.5,500,5,100,100,0.0,0.0,1.0,0.0,0.0,2625,1.0,0.0,0.0,,,,41.71935053891502,48,11,10,0.62,1,100
disjointcycles,hard,10,0.5,500,6,100,100,0.0,0.0,1.0,0.0,0.0,2587,1.0,0.0,0.0,,,,49.31064319214784,50,12,10,0.6,1,100
disjointcycles,hard,10,0.5,500,7,100,100,0.0,0.0,1.0,0.0,0.0,2600,1.0,0.0,0.0,,,,40.37572775199078,50,9,10,0.6,1,100
disjointcycles,hard,10,0.5,500,8,100,100,0.0,0.0,1.0,0.0,0.0,2574,1.0,0.0,0.0,,,,41.797355270944536,44,10,10,0.66,1,100
disjointcycles,hard,10,0.5,500,9,100,100,0.0,0.0,1.0,0.0,0.0,2557,1.0,0.0,0.0,,,,43.4618034530431,57,9,10,0.53,1,100
disjointcycles,hard,10,0.5,1000,0,100,100,0.0,0.0,1.0,0.0,0.0,2626,1.0,0.0,0.0,,,,57.77412716415711,51,9,10,0.59,1,100
disjointcycles,hard,10,0.5,1000,1,100,100,0.0,0.0,1.0,0.0,0.0,2550,1.0,0.0,0.0,,,,115.66782448394224,51,9,10,0.59,1,100
disjointcycles,hard,10,0.5,1000,2,100,100,0.0,0.0,1.0,0.0,0.0,2598,1.0,0.0,0.0,,,,87.14856708608568,51,7,10,0.59,1,100
disjointcycles,hard,10,0.5,1000,3,100,100,0.0,0.0,1.0,0.0,0.0,2587,1.0,0.0,0.0,,,,85.1595691300463,50,10,10,0.6,1,100
disjointcycles,hard,10,0.5,1000,4,100,100,0.0,0.0,1.0,0.0,0.0,2603,1.0,0.0,0.0,,,,92.51956960000098,48,10,10,0.62,1,100
disjointcycles,hard,10,0.5,1000,5,100,100,0.0,0.0,1.0,0.0,0.0,2625,1.0,0.0,0.0,,,,87.77020315616392,48,11,10,0.62,1,100
disjointcycles,hard,10,0.5,1000,6,100,100,0.0,0.0,1.0,0.0,0.0,2587,1.0,0.0,0.0,,,,94.0909238671884,50,12,10,0.6,1,100
disjointcycles,hard,10,0.5,1000,7,100,100,0.0,0.0,1.0,0.0,0.0,2600,1.0,0.0,0.0,,,,92.91870079981165,50,9,10,0.6,1,100
disjointcycles,hard,10,0.5,1000,8,100,100,0.0,0.0,1.0,0.0,0.0,2574,1.0,0.0,0.0,,,,90.79349018097857,44,10,10,0.66,1,100
disjointcycles,hard,10,0.5,1000,9,100,100,0.0,0.0,1.0,0.0,0.0,2557,1.0,0.0,0.0,,,,60.8464318329934,57,9,10,0.53,1,100
disjointcycles,hard,10,0.5,5000,0,100,100,0.001729997054581,0.2222222222222222,0.4339622641509434,0.0437928408225437,0.0795572466274645,2661,0.4268292682926829,0.0432632880098887,0.0785634118967452,,,,879.4283839499112,51,9,10,0.59,1,12
disjointcycles,hard,10,0.5,5000,1,100,100,0.0,0.0232288037166085,0.7,0.0027450980392156,0.00546875,2546,0.7,0.0029698769622401,0.0059146599070553,,,,1661.519855825929,51,9,10,0.59,1,100
disjointcycles,hard,10,0.5,5000,2,100,100,0.0093131169416895,0.1661600810536981,0.4514285714285714,0.0304080061585835,0.0569780021637216,2615,0.43125,0.0285714285714285,0.0535922330097087,,,,1019.5777271359692,51,7,10,0.59,1,11
disjointcycles,hard,10,0.5,5000,3,100,100,0.0,0.0,1.0,0.0,0.0,2587,1.0,0.0,0.0,,,,733.8393583011348,50,10,10,0.6,1,100
disjointcycles,hard,10,0.5,5000,4,100,100,-0.0004019319985557,0.0181347150259067,0.5384615384615384,0.0026892047637341,0.0053516819571865,2602,0.5384615384615384,0.0029276453366792,0.0058236272878535,,,,1706.8136230730452,48,10,10,0.62,1,99
disjointcycles,hard,10,0.5,5000,5,100,100,0.0099036663026672,0.0100502512562814,0.3636363636363636,0.0045714285714285,0.0090293453724604,2634,0.2083333333333333,0.0020938023450586,0.0041459369817578,,,,2182.626970752841,48,11,10,0.62,1,98
disjointcycles,hard,10,0.5,5000,6,100,100,0.0,0.0024125452352231,0.0,0.0,0.0,2589,0.0,0.0,0.0,,,,1226.287620666204,50,12,10,0.6,1,100
disjointcycles,hard,10,0.5,5000,7,100,100,0.0,0.0024630541871921,0.0,0.0,0.0,2601,0.0,0.0,0.0,,,,1261.296798465075,50,9,10,0.6,1,100
disjointcycles,hard,10,0.5,5000,8,100,100,0.0188227458691446,0.0864553314121037,0.4873949579831932,0.0225330225330225,0.0430746379502413,2577,0.4672897196261682,0.0213583938487825,0.0408496732026143,,,,1607.8807236091234,44,10,10,0.66,1,98
disjointcycles,hard,10,0.5,5000,9,100,100,-0.0007960877971113,0.0077071290944123,0.4285714285714285,0.0011732499022291,0.0023400936037441,2558,0.4285714285714285,0.0012510425354462,0.0024948024948024,,,,1725.8368324108887,57,9,10,0.53,1,98
disjointcycles,hard,10,0.5,10000,0,100,100,0.0010481418119408,0.2184368737474949,0.5059288537549407,0.0487433358720487,0.0889197638068774,2623,0.4912280701754385,0.046147507210548,0.0843691148775894,,,,1242.0707284950186,51,9,10,0.59,1,5
disjointcycles,hard,10,0.5,10000,1,100,100,0.0106843072058037,0.2751131221719457,0.4899497487437186,0.0764705882352941,0.1322930800542741,2558,0.4817708333333333,0.0784896054306321,0.134987230937614,,,,1609.5009049929213,51,9,10,0.59,1,12
disjointcycles,hard,10,0.5,10000,2,100,100,0.0018300363955668,0.1814556331006979,0.4663461538461538,0.0373364126250962,0.0691375623663578,2612,0.4397905759162304,0.0347826086956521,0.0644666155026861,,,,1237.482723638881,51,7,10,0.59,1,5
disjointcycles,hard,10,0.5,10000,3,100,100,0.0034481074906379,0.1910569105691056,0.5316455696202531,0.0487050637804406,0.0892351274787535,2572,0.5113122171945701,0.047538914598233,0.0869899923017706,,,,2659.025665604975,50,10,10,0.6,1,9
disjointcycles,hard,10,0.5,10000,4,100,100,0.001083782105117,0.1638608305274972,0.4846938775510204,0.0364963503649635,0.0678813862093604,2609,0.4636871508379888,0.0347135089920535,0.0645914396887159,,,,2035.2354047521949,48,10,10,0.62,1,6
disjointcycles,hard,10,0.5,10000,5,100,100,0.0042287899388966,0.1417497231450719,0.4631578947368421,0.0335238095238095,0.0625222024866785,2639,0.4201183431952662,0.0297319932998324,0.0555338287055142,,,,2336.618380979868,48,11,10,0.62,1,6
disjointcycles,hard,10,0.5,10000,6,100,100,0.0032492512362969,0.1176470588235294,0.4339622641509434,0.0266718206416698,0.0502549162418062,2608,0.3582089552238806,0.0202020202020202,0.0382470119521912,,,,1351.792318464024,50,12,10,0.6,1,3
disjointcycles,hard,10,0.5,10000,7,100,100,0.0,0.0765765765765765,0.39,0.015,0.0288888888888888,2622,0.2987012987012987,0.0095554632322393,0.0185185185185185,,,,1409.424565624911,50,9,10,0.6,1,1
disjointcycles,hard,10,0.5,10000,8,100,100,0.0092000155884718,0.2773207990599294,0.4941860465116279,0.066045066045066,0.1165181631254284,2578,0.479876160990712,0.0662110209312259,0.1163663663663663,,,,3578.905500910012,44,10,10,0.66,1,6
disjointcycles,hard,10,0.5,10000,9,100,100,0.000865440354014,0.0938053097345132,0.4836065573770491,0.0230739147438404,0.0440462859275849,2561,0.4351851851851852,0.0195996663886572,0.037509976057462,,,,2386.4097184489947,57,9,10,0.53,1,5
disjointcycles,hard,10,0.5,50000,0,100,100,0.0022354079256398,0.1644670050761421,0.4848484848484848,0.0426504188880426,0.0784039201960098,2633,0.4597156398104265,0.0399670374948496,0.0735405610310841,,,,18444.023988053203,51,9,10,0.59,1,4
disjointcycles,hard,10,0.5,50000,1,100,100,0.0088103841561446,0.3166089965397923,0.4891518737672584,0.0972549019607843,0.1622505724566568,2561,0.4838056680161943,0.1014000848536274,0.1676604700105226,,,,15279.748752783984,51,9,10,0.59,1,7
disjointcycles,hard,10,0.5,50000,2,100,100,0.0026927837738061,0.1155462184873949,0.4666666666666667,0.0215550423402617,0.0412067696835908,2606,0.4038461538461538,0.017391304347826,0.0333465660976578,,,,7257.387835594825,51,7,10,0.59,1,4
disjointcycles,hard,10,0.5,50000,3,100,100,0.0063231917691334,0.2285714285714285,0.5032051282051282,0.06068805566293,0.1083132114522249,2585,0.4846416382252559,0.0597391670172486,0.1063670411985018,,,,14135.335085870933,50,10,10,0.6,1,5
disjointcycles,hard,10,0.5,50000,4,100,100,0.0030693275075175,0.1906873614190687,0.495575221238938,0.0430272762197464,0.0791799222340049,2605,0.4656862745098039,0.0397323295692179,0.0732177263969171,,,,17103.285374781815,48,10,10,0.62,1,3
disjointcycles,hard,10,0.5,50000,5,100,100,0.0032132086725335,0.1630434782608695,0.4587155963302752,0.0380952380952381,0.0703482237073514,2643,0.4393939393939394,0.0364321608040201,0.0672853828306264,,,,18364.18991081417,48,11,10,0.62,1,3
disjointcycles,hard,10,0.5,50000,6,100,100,0.0032492512362969,0.1560574948665297,0.4434389140271493,0.037881716273676,0.0698005698005698,2612,0.404040404040404,0.0336700336700336,0.0621600621600621,,,,13993.36425543204,50,12,10,0.6,1,3
disjointcycles,hard,10,0.5,50000,7,100,100,0.0,0.0899887514060742,0.39,0.015,0.0288888888888888,2622,0.379746835443038,0.0124636476942251,0.0241351568785197,,,,8684.037217271049,50,9,10,0.6,1,1
disjointcycles,hard,10,0.5,50000,8,100,100,0.0092000155884718,0.3115124153498871,0.5159817351598174,0.0878010878010878,0.150066401062417,2560,0.5,0.0892780862879111,0.1515041681768756,,,,26737.648964216933,44,10,10,0.66,1,6
disjointcycles,hard,10,0.5,50000,9,100,100,0.0021628268256399,0.1044386422976501,0.475,0.0297223308564724,0.0559440559440559,2565,0.4452054794520548,0.0271059216013344,0.0511006289308176,,,,10683.675485049142,57,9,10,0.53,1,3
disjointcycles,hard,10,0.5,100000,0,100,100,0.0022354079256398,0.1646586345381526,0.4588235294117647,0.0445544554455445,0.0812217979868101,2647,0.4425531914893617,0.0428512566955088,0.078136739293764,,,,10099.382416547043,51,9,10,0.59,1,4
disjointcycles,hard,10,0.5,100000,1,100,100,0.0088103841561446,0.3241379310344828,0.4870848708487085,0.1035294117647058,0.1707632600258732,2564,0.4829545454545454,0.1081883750530335,0.1767764298093587,,,,14563.646825934062,51,9,10,0.59,1,7
disjointcycles,hard,10,0.5,100000,2,100,100,0.0013009872197137,0.1103017689906347,0.4032258064516129,0.0192455735180908,0.0367376928728875,2622,0.3571428571428571,0.0165631469979296,0.0316580925999208,,,,21875.15498922812,51,7,10,0.59,1,2
disjointcycles,hard,10,0.5,100000,3,100,100,0.0063231917691334,0.2252427184466019,0.4791666666666667,0.0622342481638964,0.1101607937050975,2601,0.4605678233438486,0.0614219604543542,0.1083890126206384,,,,28195.95107964985,50,10,10,0.6,1,5
disjointcycles,hard,10,0.5,100000,4,100,100,0.0030693275075175,0.1934065934065933,0.4788135593220339,0.0434114483288513,0.0796054948925678,2613,0.4583333333333333,0.041405269761606,0.0759493670886076,,,,28648.935206158087,48,10,10,0.62,1,3
disjointcycles,hard,10,0.5,100000,5,100,100,0.0032132086725335,0.1655913978494623,0.4644351464435146,0.0422857142857142,0.0775139664804469,2642,0.4311926605504587,0.0393634840871021,0.0721412125863392,,,,26432.70691687288,48,11,10,0.62,1,3
disjointcycles,hard,10,0.5,100000,6,100,100,0.0032492512362969,0.1481481481481481,0.4291845493562232,0.0386548125241592,0.0709219858156028,2620,0.3971291866028708,0.0349326599326599,0.0642166344294003,,,,25663.32608300913,50,12,10,0.6,1,3
disjointcycles,hard,10,0.5,100000,7,100,100,0.0,0.0809898762654668,0.4,0.0153846153846153,0.0296296296296296,2620,0.3375,0.0112172829248026,0.0217129071170084,,,,18569.71760208998,50,9,10,0.6,1,1
disjointcycles,hard,10,0.5,100000,8,100,100,0.0097849276580599,0.3111612175873732,0.4932735426008968,0.0854700854700854,0.1456953642384106,2580,0.48711943793911,0.0888509184109355,0.1502890173410404,,,,34329.833865732886,44,10,10,0.66,1,7
disjointcycles,hard,10,0.5,100000,9,100,100,0.0010655301012253,0.1223083548664943,0.4606741573033708,0.0320688306609307,0.059963436928702,2571,0.4491017964071856,0.0312760633861551,0.0584795321637426,,,,19062.25239144708,57,9,10,0.53,1,2
